PH,DO,TEMP,SALT,암모니아,아질산
7.31003,7.4035,29.99346,19.16634,0.073335,1.05
5.93448,11.39263,29.5862,19.21122,0.092243,0.37054
8.11909,11.3728,24.0251,21.64723,0.083343,0.21099
8.29927,7.39387,30.8539,9.145,0.24129,1.05
5.93484,7.22779,29.80437,20.45649,0.24129,0.41654
5.93024,11.47545,29.7335,19.90147,0.194067,0.25988
7.72916,11.48971,29.79844,19.83802,0.047646,0.80305
7.83262,7.48343,27.46704,9.119,0.095031,1.05
5.9263,7.43521,30.35712,9.142,0.170462,0.87449
7.34234,11.39674,31.33467,21.34506,0.15256,0.07732
5.93074,7.29164,31.11655,9.066,0.163984,0.76971
7.43686,11.37165,31.91025,9.064,0.09424,0.2259
5.93365,11.28532,27.52965,20.9752,0.089248,0.61457
5.93377,11.23336,23.84684,19.54191,0.112252,0.54941
8.19542,7.21507,31.27111,19.58499,0.24129,0.44145
8.2912,11.12908,27.49117,21.62469,0.124605,1.05
5.93086,7.30351,30.03439,20.49751,0.095519,0.87271
7.99941,7.39089,30.29518,21.60124,0.094427,0.44564
5.93016,7.4475,24.01112,9.158,0.086066,0.94751
7.24431,11.07869,29.30723,19.34682,0.095069,0.32842
5.93006,7.25674,27.62862,20.80854,0.095592,0.49831
7.73953,7.4072,24.03769,9.172,0.061291,0.64813
7.66259,11.00573,31.29478,9.143,0.016723,0.88533
5.93574,7.30477,24.04747,19.35509,0.181427,0.43384
7.50571,7.32359,28.31658,20.75668,0.24129,0.60925
7.27759,7.31824,24.04328,19.69394,0.189675,0.82512
8.06386,11.12734,31.86013,21.14936,0.24129,0.2328
7.55868,7.31034,27.36056,21.65129,0.24129,0.43461
5.8829,7.20807,24.14324,9.149,0.093039,1.05
7.37845,7.31313,30.1748,20.74983,0.159462,0.40258
8.19192,7.29929,29.43926,21.07391,0.000857,0.44633
5.87592,7.2438,24.13905,20.261,0.112543,0.62236
8.02001,7.25909,24.15093,21.80872,0.012695,0.43059
7.66735,7.21628,28.35784,9.186,0.102954,0.43614
7.61059,7.31547,31.38824,19.52812,0.095493,0.58976
7.94735,7.48478,24.13975,9.113,0.094497,0.90968
8.26649,7.42094,30.96995,19.91049,0.196939,0.01955
7.38122,11.20223,28.72302,20.89356,0.206368,0.67062
5.88186,7.288,27.68911,9.072,0.085886,0.46078
5.87996,11.26374,27.94847,20.65342,0.24129,0.44109
7.67236,7.39639,29.17662,19.40041,0.094674,1.05
8.13098,7.47089,31.22395,9.091,0.007185,0.00431
8.1844,11.36149,24.15932,21.35322,0.210979,0.4487
8.14041,11.37162,28.13679,20.44904,0.029522,0.43669
7.85392,7.47719,27.01584,9.103,0.10506,0.49032
5.87967,11.35059,30.32094,9.096,0.094324,1.05
8.1451,11.18602,30.22296,21.13296,0.002523,0.46675
7.81106,11.22737,29.80996,20.46769,0.24129,0.44073
7.67786,7.40303,29.87582,21.1579,0.035471,0.44075
7.49232,7.20954,30.35528,8.982,0.094482,1.05
5.87804,7.46974,24.11108,20.4151,0.092886,0.36382
7.50755,11.26118,24.07753,19.26947,0.171801,1.05
5.87854,7.2329,24.04887,20.08242,0.151447,0.43799
8.16932,7.30298,30.62858,20.86368,0.094061,0.43977
5.8541,7.23832,23.98875,21.68192,0.216554,0.10327
7.4984,11.47252,27.46836,19.01232,0.094285,0.48159
7.38112,7.44021,31.3291,19.95713,0.168107,1.05
7.72985,7.3984,23.9538,8.921,0.041772,0.78298
7.64442,11.37839,28.34484,19.33916,0.199518,0.43203
5.82482,7.30678,27.8081,21.05696,0.24129,0.05523
7.9041,7.45821,31.16659,21.32525,0.093742,0.59766
7.36581,7.23679,31.3862,19.87109,0.094771,0.53232
7.62355,7.44536,28.10113,8.856,0.094619,0.42942
7.38677,7.38898,27.69558,20.28252,0.157131,0.43312
7.80173,7.42673,31.09103,8.876,0.140043,0.06318
7.55161,7.28486,27.685,20.15532,0.132315,0.19055
5.83317,7.37246,24.16212,8.944,0.137046,0.43956
5.83211,11.34255,27.5063,8.942,0.094463,0.44761
5.83711,7.30481,30.91242,20.22047,0.24129,0.24177
7.46929,11.33478,24.25998,20.47243,0.087467,0.29916
8.22688,7.39005,24.25858,19.67282,0.24129,0.28138
8.21156,11.23322,24.27257,8.979,0.091581,0.20657
5.82619,7.27088,24.28305,21.8446,0.24129,0.43396
5.82691,7.42591,29.01949,21.70573,0.24129,1.05
8.19995,7.38179,30.35472,21.34172,0.208629,0.31446
5.8257,7.34415,24.34177,19.34621,0.123695,1.05
8.13744,7.23814,29.30866,8.945,0.217854,0.27526
7.71727,11.01946,30.29346,8.942,0.192682,0.77006
8.04883,10.98968,31.89891,8.948,0.03716,0.25581
7.62429,7.38414,31.38678,21.14631,0.186731,1.05
5.83097,7.38408,27.61015,21.86319,0.217652,0.83664
8.1453,7.35469,24.44873,8.984,0.19127,0.4297
7.97605,10.94716,27.72598,19.01111,0.029922,0.7234
7.64327,7.22497,24.45712,20.81123,0.076478,0.60784
8.18701,7.34787,31.99733,8.964,0.095278,0.25515
5.82947,7.35212,28.48364,8.942,0.21082,0.43632
5.83019,10.93999,24.4683,8.943,0.095146,0.53657
5.83044,7.39269,24.4655,8.937,0.094552,0.44148
5.83027,7.25806,29.40667,8.947,0.094468,0.43051
7.73278,7.23776,30.16595,19.86831,0.095121,0.41513
5.82805,7.31951,30.18269,21.15874,0.117249,1.05
7.83223,10.78789,28.04921,20.5842,0.073344,0.08585
5.82388,10.79083,27.84168,8.946,0.138428,1.05
5.83095,7.31511,31.77423,19.79869,0.094236,1.05
7.85084,10.76494,31.71991,20.80753,0.212083,1.05
7.7382,7.34124,30.70491,21.78619,0.086198,0.43573
7.25692,7.23261,24.62908,21.52737,0.095692,0.71419
5.82558,7.2901,29.2531,21.67671,0.24129,0.16303
5.82415,7.32763,28.90455,19.47536,0.178057,0.83672
5.82925,7.26248,29.91778,21.64046,0.24129,0.12627
5.92391,7.23519,24.58854,20.52507,0.095286,0.60224
7.21352,7.20672,29.95216,8.941,0.144895,0.03235
7.72958,7.33223,24.56826,20.44006,0.24129,1.05
6.33568,10.95876,30.02752,20.13216,0.058864,1.05
7.55991,7.29081,27.95559,19.67134,0.019881,0.01177
7.34183,7.2302,31.126,19.76399,0.24129,0.43084
6.37635,7.46953,28.47621,19.39741,0.049709,0.40892
8.23045,7.26334,29.15051,9.107,0.135757,0.30236
7.27995,7.22532,31.00683,9.216,0.140631,0.79254
7.29964,10.96697,27.00221,21.71314,0.094303,0.43615
8.18035,7.24462,29.98161,21.75088,0.058782,0.36141
6.42868,11.05795,31.32343,9.473,0.186584,0.35282
8.11613,7.28749,27.03044,9.581,0.132706,0.59387
6.44434,7.27228,30.79676,21.4728,0.093943,0.23566
6.45603,7.31066,28.13364,19.12493,0.094793,0.29452
7.68217,7.45288,27.69436,19.50241,0.077266,0.92411
7.43361,11.07914,30.45,9.802,0.24129,1.05
7.93307,11.06219,28.06979,19.98007,0.069417,0.50753
7.20156,7.41642,30.15585,21.83199,0.039868,1.05
7.89746,7.24122,31.94514,9.88,0.24129,0.23473
7.79581,7.3734,31.1634,9.904,0.104905,0.43036
6.43346,7.3022,24.77868,20.50913,0.078679,0.50885
6.4337,10.96946,29.63633,9.861,0.24129,0.43391
7.43421,7.28605,24.76749,19.2809,0.24129,0.2584
7.31173,10.8803,24.77728,19.1935,0.135955,1.05
8.16769,7.28221,28.24762,20.39065,0.066642,1.05
8.14193,7.35482,30.81578,20.06983,0.112078,0.83528
8.25694,7.39266,31.14696,21.10898,0.148927,0.87117
8.08036,7.35235,27.81408,21.17436,0.094109,0.43284
7.83997,7.26786,24.89472,19.67845,0.202274,1.05
7.42962,7.28144,29.07821,9.884,0.24129,0.94174
6.43645,7.22635,31.30871,9.905,0.126778,0.86647
8.03087,7.45062,31.10716,19.65131,0.092797,0.82645
7.81107,10.63693,31.34472,19.12951,0.094444,0.44287
8.04064,7.33987,30.10672,21.10303,0.050501,0.44045
6.45334,7.47496,28.83867,20.90479,0.156153,0.50525
6.45241,10.67209,28.12771,21.76343,0.189457,1.05
6.45383,7.21953,29.89633,19.96146,0.20319,0.36361
8.17518,7.49384,25.07228,19.63961,0.24129,1.05
6.45479,10.71405,29.40453,20.24578,0.24129,0.43722
7.25011,7.28314,25.08766,9.887,0.095139,0.36125
7.49652,7.35471,27.37315,21.17643,0.24129,0.43043
7.71487,7.40976,25.16385,20.44356,0.24129,0.42941
8.02139,10.71427,28.31338,20.99695,0.24129,0.44638
8.03225,7.38954,25.20091,9.921,0.078596,0.06807
7.69466,10.69482,27.33692,20.79966,0.24129,0.43842
7.2465,10.57001,30.12515,9.911,0.160558,0.79922
8.10108,7.45166,25.19112,21.99467,0.199766,0.85632
6.44587,7.32251,25.19252,21.87725,0.019919,0.84138
6.42982,10.72121,28.28524,9.843,0.181515,0.43875
6.41873,7.27187,31.23597,20.34725,0.012254,0.51614
7.89788,10.87254,31.25587,19.90719,0.095412,0.44635
7.78858,10.93021,25.10164,19.74269,0.056626,0.44154
6.40476,7.27443,29.95143,9.919,0.099129,0.43611
8.036,7.37079,27.41358,9.935,0.006708,0.43154
8.03364,10.97681,30.55068,20.56352,0.14895,1.05
7.76124,7.40651,30.0161,21.002,0.019617,0.79265
6.40642,11.0296,31.95043,10.033,0.095095,0.79613
6.39711,10.95177,27.63127,19.36788,0.199314,0.29424
7.31118,7.47654,27.37021,19.38574,0.094464,0.34799
8.22955,7.4482,28.19528,10.047,0.094663,1.05
7.92758,7.22189,31.7651,20.48022,0.013027,0.10896
7.60333,10.9719,31.73322,20.45813,0.16485,0.4334
6.40549,7.25248,25.09465,20.86246,0.095501,0.43788
6.40833,7.2648,28.20944,21.62496,0.186868,0.05777
6.40735,7.37461,25.10583,19.3168,0.095186,0.11591
7.82182,7.36886,31.99857,20.5604,0.170988,1.05
7.88794,11.01883,25.10723,21.49957,0.095337,0.94686
7.29391,7.39329,29.37168,10.091,0.094781,0.44682
7.47189,11.12043,31.65303,20.28665,0.068403,0.01231
6.35333,7.47842,30.2878,19.01351,0.095225,1.05
7.42753,7.23298,25.07508,19.29996,0.095798,0.75814
7.43781,7.3229,28.05991,10.003,0.197204,0.79924
6.35691,11.02844,24.9793,20.99302,0.079207,0.26291
7.69212,7.27884,24.89892,20.37082,0.24129,0.85096
7.55284,7.23995,24.88493,9.925,0.087852,0.44361
7.38114,7.43803,30.88362,9.926,0.011049,1.05
6.35486,7.31955,31.25724,9.901,0.049412,0.7999
7.64497,11.10754,29.34077,9.882,0.205581,0.40883
6.34845,11.11089,29.08061,9.887,0.208792,0.89392
6.35033,7.38006,29.07075,9.867,0.094908,1.05
7.71487,7.24554,31.65505,9.852,0.09578,1.05
6.35314,11.13209,24.76819,21.19946,0.106581,0.43818
8.10622,11.06002,24.78007,9.824,0.207468,0.43426
7.35429,11.02555,24.68221,9.775,0.24129,0.43385
6.37506,7.48801,29.97994,20.67052,0.24129,0.90256
8.19688,7.25947,30.33675,21.60543,0.094446,0.44675
7.23544,7.29909,29.23734,21.01259,0.094245,0.29097
6.37943,7.37146,28.11807,20.81074,0.24129,0.44401
7.96502,7.2926,28.5103,9.72,0.087544,0.52774
8.2731,11.27212,24.57455,20.7393,0.094297,1.05
7.54424,11.2886,24.56687,19.96921,0.119119,1.05
7.53821,7.30745,24.56337,19.2103,0.24129,0.44443
6.37698,11.32917,28.15415,9.699,0.095554,0.42133
7.46984,7.45253,31.13373,9.719,0.149199,0.80003
7.7176,7.44844,29.47726,9.7,0.094147,0.10524
8.13058,7.23014,31.39628,21.15016,0.094504,0.867
6.35141,7.40623,27.01052,21.37181,0.24129,0.88459
7.87857,7.26871,28.80855,9.726,0.192968,0.47635
7.48308,7.48994,28.78093,9.797,0.15305,0.65217
8.2763,11.06276,27.4196,20.53402,0.046198,0.2445
7.50126,7.20618,24.37323,21.40902,0.09464,0.44087
7.72413,7.25694,29.48656,19.74285,0.178877,1.05
7.56334,7.21175,29.65543,10.163,0.095583,0.43906
6.35309,7.26228,31.09899,21.0078,0.022494,0.25253
7.24156,7.35588,29.86675,10.368,0.031747,1.05
8.20457,11.15081,28.56432,19.0048,0.24129,0.93479
7.4253,7.25577,27.51561,10.586,0.170717,0.11546
6.34289,11.0905,27.21317,20.71805,0.088894,0.32761
7.41527,7.36465,24.55498,10.7,0.24129,1.05
7.70051,11.129,30.76915,10.74,0.0848,0.23251
7.36311,7.28723,28.33888,10.771,0.095808,1.05
6.32848,7.36422,27.22081,21.39201,0.095679,0.44434
6.3311,10.93212,24.58294,21.36303,0.023172,0.75066
7.4197,7.27349,24.63747,19.32167,0.028728,0.3518
8.16203,10.81293,24.67102,10.87,0.24129,0.25355
7.71466,10.80493,27.48757,20.20833,0.24129,0.77278
6.35101,10.81632,31.36068,19.59668,0.203671,0.03574
7.21889,7.38696,24.77518,10.913,0.19665,0.07614
7.43334,7.25314,29.27459,21.18455,0.018222,1.05
6.34974,10.72834,24.89192,21.35502,0.119706,0.79367
8.06494,10.60259,31.49728,20.17089,0.100271,1.05
6.35347,7.37218,29.64996,21.38886,0.24129,0.75614
7.85192,10.67084,28.26407,21.97317,0.125174,1.05
6.34991,7.23324,27.16692,20.21833,0.095147,0.44491
7.89964,10.69602,24.89332,20.55707,0.015378,0.94394
7.52304,7.37894,31.49131,10.908,0.025029,0.00962
6.35068,7.24706,31.05343,21.15212,0.031407,0.43436
6.35046,7.33805,28.38951,19.04054,0.095314,0.30954
7.40072,7.2949,28.26987,20.18365,0.051516,0.43197
7.74935,7.37199,30.60711,19.22537,0.094161,0.66497
7.7841,7.30312,27.89223,10.951,0.135402,0.44033
7.60788,10.67417,28.95364,21.04071,0.09393,1.05
6.35125,7.32977,25.18482,19.54868,0.116883,0.49315
7.87508,7.47437,31.48593,10.937,0.158533,1.05
8.1403,10.71704,28.48678,19.2473,0.094956,1.05
7.85297,7.25673,28.5595,19.37107,0.094249,0.04639
6.35054,7.49703,25.18901,10.868,0.24129,0.43165
7.50843,7.37068,27.17785,10.87,0.117308,0.41152
6.35741,10.96434,28.66731,20.68443,0.24129,0.12819
7.78422,7.44342,29.11972,10.869,0.009368,0.60795
7.64099,7.28227,28.32448,19.65491,0.181212,0.21879
7.35183,7.28009,27.14834,10.913,0.185695,1.05
7.5402,7.49762,28.68614,10.908,0.140686,0.44797
7.26869,7.35025,28.09637,20.20009,0.24129,1.05
7.29154,7.34728,25.31415,10.909,0.094964,0.54716
7.93932,10.95528,30.49156,21.47388,0.153373,0.09885
7.95263,7.32073,31.14666,19.84866,0.094417,0.42994
6.30936,11.20803,29.25062,19.18529,0.24129,0.45872
8.14087,7.25484,31.62761,10.782,0.1521,0.14506
7.62643,11.37476,31.12394,20.40443,0.094394,0.43849
7.31076,7.45816,30.40066,21.31312,0.24129,0.10508
6.2739,7.30658,31.58396,10.789,0.24129,0.67775
7.87354,7.41285,25.203,10.787,0.2091,0.19555
8.00219,11.34694,25.203,19.31874,0.210409,0.4377
7.87593,11.34535,29.82775,10.789,0.24129,0.44692
6.2473,7.38259,27.01441,20.00892,0.194738,0.05042
7.64411,7.43199,25.30297,21.08536,0.24129,0.47828
7.46289,11.27181,29.07802,21.41949,0.119196,0.50647
7.2785,7.35828,25.29598,10.795,0.201308,0.6907
8.14864,7.49795,25.30716,20.32885,0.094269,0.36783
8.00958,11.3244,29.71273,21.40161,0.122966,0.67674
7.81294,7.41307,29.25848,10.72,0.192561,0.18369
6.2487,7.31656,29.83585,21.20293,0.095667,1.05
7.25794,7.42361,29.50544,10.705,0.24129,1.05
8.17759,7.20264,28.55992,10.702,0.18792,0.3271
7.22353,7.24134,30.42649,20.76371,0.094157,0.35986
8.07148,7.22621,25.19042,10.665,0.201859,0.21162
6.24347,7.38666,30.9458,19.23143,0.148708,0.19326
6.23637,11.27682,30.62258,20.48247,0.0946,0.76622
6.2269,7.33681,25.1289,19.4348,0.218025,0.19688
6.22836,11.10499,25.09325,19.18002,0.09531,0.43003
7.66532,7.40021,24.99259,19.09137,0.094338,1.05
7.44756,7.32468,24.97791,20.26466,0.214283,0.57515
7.61978,7.48777,30.90585,21.7277,0.038274,0.03032
7.95883,7.30331,24.93107,10.46,0.173483,0.24242
7.85352,10.98973,29.62717,21.04315,0.037073,0.59715
7.56978,7.37381,30.18245,21.59029,0.094764,0.54055
6.24572,10.97266,31.74604,10.427,0.129388,1.05
7.29457,10.96789,24.90031,10.426,0.24129,1.05
7.75264,10.96186,29.37144,10.418,0.126009,0.4306
7.64303,7.31218,28.80189,10.417,0.081035,0.43285
6.25268,10.9537,24.77029,10.417,0.095047,0.43674
8.07514,7.47986,30.92634,20.97045,0.062362,0.43871
7.33319,7.31962,28.95912,10.356,0.095544,0.70036
7.31124,7.36066,30.93485,19.78908,0.24129,0.43543
7.51089,10.94582,27.82602,21.45337,0.093946,0.05793
7.59065,10.96707,28.3451,21.17891,0.131703,0.65261
7.25689,7.24603,29.78319,10.251,0.173265,0.30475
6.273,7.45978,27.70887,10.24,0.24129,0.70081
8.21687,7.4746,24.56896,21.44113,0.076057,1.05
7.75563,7.46421,24.58574,19.26035,0.095613,0.66489
6.24744,7.45168,27.39983,10.215,0.13375,1.05
6.23689,7.32112,29.1527,10.21,0.24129,0.35287
8.1189,7.31959,30.06129,21.93941,0.030833,0.82615
7.67195,7.49678,24.51164,20.35979,0.094828,0.44042
7.82503,11.01569,30.0597,21.71841,0.083272,0.64745
7.84767,11.13833,24.52352,10.16,0.036402,1.05
7.32711,11.17421,28.29087,21.82149,0.168496,0.37358
8.18507,7.4975,24.51863,20.97929,0.24129,1.05
6.19925,7.37134,30.54245,20.1759,0.025292,0.22576
8.03048,7.49247,27.28871,10.127,0.094702,0.43991
7.82129,7.45014,24.56477,21.62324,0.078378,0.12383
6.19235,7.2435,24.58155,21.64741,0.143095,1.05
7.63923,11.24873,24.63747,19.69103,0.01417,0.23569
6.19104,7.29093,27.24748,21.3717,0.158608,0.75825
7.98384,11.24531,28.41914,21.69437,0.124078,0.40533
7.392,7.33306,28.17929,21.82545,0.16902,0.10684
7.57532,7.34567,27.5263,10.19,0.072916,0.44266
6.19824,7.20484,24.67242,21.21119,0.165733,0.43223
7.63627,7.37894,24.67662,21.49672,0.146655,0.93146
8.00172,7.47157,27.79513,19.44545,0.095223,0.12933
7.47465,7.26413,29.39128,20.28037,0.081359,1.05
6.18546,7.30382,28.77134,10.127,0.191723,0.18509
7.73125,7.22237,24.77658,20.07974,0.003481,0.4418
8.1417,11.3206,28.70891,19.28319,0.026506,0.55521
6.14481,7.3579,27.06155,20.38035,0.134328,0.83487
7.30524,7.39246,24.89193,19.79082,0.095044,0.56984
7.42528,11.29708,28.17618,20.21394,0.094568,0.44677
7.22115,7.32505,27.62191,20.58144,0.202035,1.05
7.45748,11.21987,29.30081,21.08559,0.198564,0.44729
7.20863,7.44511,30.85929,19.81416,0.110281,0.13516
6.14468,11.10138,31.28437,19.80657,0.105136,0.43497
7.48692,7.41175,24.9828,10.127,0.24129,1.05
7.48075,7.29804,29.34872,10.128,0.185479,0.42964
7.39021,7.3595,29.87678,19.82439,0.180912,1.05
7.68817,7.23034,29.74792,21.50072,0.190226,1.05
7.80874,11.16281,29.67679,10.126,0.24129,0.20855
6.16697,7.41865,29.65956,19.7097,0.093943,0.43627
7.98965,7.4771,28.77118,21.52332,0.24129,0.60409
7.83461,7.49911,30.09026,19.10768,0.095249,1.05
7.23573,7.28224,28.41215,20.07627,0.032349,0.24147
6.17084,7.4889,27.2325,20.49905,0.016753,0.44211
7.83923,10.98938,25.1275,20.51086,0.24129,1.05
7.54102,7.39833,30.31332,21.05299,0.217412,1.05
6.19247,7.2741,30.72963,21.7183,0.16058,0.56437
7.46138,7.30181,29.17753,10.095,0.24129,1.05
7.86448,10.99549,29.38242,19.52932,0.24129,1.05
6.192,7.45499,28.65121,10.087,0.100233,1.00406
8.07698,7.43363,30.37174,19.16945,0.132922,0.90578
7.49209,7.37403,29.03337,10.091,0.06695,0.43289
7.64388,7.35236,28.09255,20.52558,0.086613,0.16613
7.88577,11.02904,30.54507,20.35826,0.24129,0.10476
7.94214,7.38669,25.00237,10.098,0.094207,1.05
6.15561,7.46008,27.84541,20.15016,0.108716,1.05
6.14622,7.48394,24.88214,21.80362,0.095167,0.43332
7.76086,10.91241,24.8388,19.80716,0.204203,1.05
8.07557,7.42482,27.55489,19.30749,0.24129,0.44786
8.22878,7.27732,28.93539,20.66103,0.24129,0.60185
6.17042,10.77552,31.65085,10.161,0.146455,0.85217
7.31036,7.32436,27.86045,10.174,0.171256,1.05
7.96414,7.31469,28.98691,21.67562,0.195322,1.05
6.16579,7.35157,28.96724,19.77004,0.079129,0.43439
8.04162,10.72342,30.50017,19.08921,0.168963,0.51534
8.06289,7.33082,24.57246,19.77765,0.20903,0.20152
7.62804,7.42107,28.07765,21.52885,0.04754,0.77817
7.8979,7.2931,27.20828,10.294,0.24129,0.83603
6.17542,7.4885,27.93921,19.22987,0.095191,0.31256
6.18115,10.76945,28.7673,10.262,0.056456,0.35189
6.19533,7.20178,27.69599,19.14424,0.051166,0.92069
7.56723,10.80951,24.37882,10.182,0.149552,0.1973
7.80333,10.83808,30.77419,10.172,0.028357,0.43812
7.69543,10.85913,27.83443,21.82647,0.112057,1.05
8.2143,7.32539,28.23566,21.35179,0.24129,0.44865
6.17039,7.45351,24.46131,19.76014,0.19905,0.26471
6.16732,7.42082,24.4669,19.91695,0.006312,0.4356
7.44531,10.81936,31.25236,20.35212,0.24129,1.05
7.50039,7.29222,30.13975,10.17,0.095742,0.64403
6.16984,7.23076,28.97603,21.86392,0.24129,0.53571
6.17333,10.81386,29.14591,20.02656,0.094302,0.6032
6.16494,7.25227,24.47249,10.182,0.04132,0.44423
8.16034,7.44124,31.19076,21.42204,0.095318,1.05
7.23988,10.79838,24.40259,20.87312,0.003846,0.44793
7.34016,7.42762,31.37113,10.082,0.24129,0.43296
7.54255,10.89827,31.73319,19.91768,0.095245,0.56234
6.14219,7.24893,24.35785,20.53205,0.181535,0.76734
7.89717,10.96982,29.66129,20.31433,0.09447,0.90766
6.12025,7.39468,29.62878,10.044,0.138983,0.24162
8.17064,10.99323,24.35505,20.15248,0.24129,0.67523
7.40456,7.22217,30.53844,20.0803,0.123201,0.43862
7.88379,7.38363,29.73892,10.045,0.095199,0.33753
7.21505,11.03742,28.89514,20.71297,0.14833,0.78637
7.25811,11.0938,27.14682,21.88559,0.027494,0.4406
7.44214,7.24889,30.69035,21.15431,0.063727,0.68636
7.4756,7.38502,29.45966,21.7455,0.24129,0.33599
8.00308,7.35941,27.64965,9.952,0.060117,0.45985
7.85302,7.43923,27.26402,9.922,0.133524,0.67758
7.83187,7.31769,30.48878,19.62432,0.094455,0.68893
7.27306,11.04596,24.35086,21.07285,0.145613,0.4411
8.19783,7.41476,27.88048,20.58249,0.095556,0.61982
7.63853,7.45718,29.72424,21.76952,0.216597,1.05
6.09191,7.23098,30.21409,19.99092,0.176288,0.68751
6.0898,7.23703,27.74801,9.915,0.24129,1.05
8.03784,11.12121,30.96697,21.6512,0.130345,0.6816
7.31019,7.20584,30.38576,20.67005,0.199784,1.05
7.88558,7.22344,28.12445,19.31369,0.056622,0.19153
6.0797,7.38133,30.23857,20.80801,0.063301,0.5935
6.08967,11.08837,27.87387,9.838,0.119498,0.44876
7.93729,7.21603,23.88389,19.44643,0.186385,0.46814
6.08907,11.11039,23.95659,21.35958,0.093993,0.52562
7.8146,7.22653,23.94701,21.66282,0.24129,0.27027
7.52378,7.21397,31.52762,9.836,0.180545,0.03789
6.08643,7.36287,23.94541,21.28945,0.177226,0.44853
7.69647,7.40462,29.77329,19.48768,0.185877,0.43474
7.93465,7.45243,30.43703,21.68696,0.158098,0.59132
6.0886,11.24209,23.93772,19.16533,0.083207,0.44201
7.67487,7.45927,23.91954,20.33157,0.110693,0.79072
7.52156,7.49222,23.93632,21.57375,0.111653,0.44522
7.79866,7.42825,23.93632,21.60566,0.074856,0.62251
6.06192,7.44979,23.84195,20.29296,0.095728,0.43458
6.06326,11.19669,23.82657,20.30039,0.095918,0.44479
8.23956,11.22028,23.74828,20.19018,0.095577,1.05
7.37124,7.40962,27.96977,9.762,0.165335,0.0687
8.28912,7.47296,23.73779,9.765,0.167605,0.44274
8.12498,7.46451,30.62159,9.753,0.095079,0.81651
7.50021,7.29976,31.04395,20.48044,0.24129,0.30178
7.29235,11.31853,29.91629,20.74771,0.209203,1.05
7.67848,7.31009,29.22064,20.11332,0.095924,0.71567
6.06817,7.27267,23.73569,20.84105,0.094579,1.05
6.06722,7.43012,27.71971,19.28197,0.24129,1.05
8.21434,7.32295,29.60148,21.85802,0.02508,0.86518
6.06566,11.26013,23.66439,19.35007,0.134898,1.05
7.29992,7.33681,27.62617,9.648,0.126305,0.40645
8.17866,7.38718,23.60008,9.611,0.094409,0.43253
8.13497,7.26745,29.31426,20.24797,0.24129,0.34701
7.79107,11.39674,23.52598,9.572,0.134044,1.05
6.06073,7.25428,30.79806,19.55069,0.24129,0.43795
7.38992,11.43724,28.55042,20.13154,0.093971,1.05
7.23039,11.47493,29.81356,9.556,0.24129,1.05
8.20928,11.49821,23.51759,20.55496,0.09779,1.05
8.01404,7.25894,31.14794,20.6702,0.11259,0.67264
6.06138,7.48959,28.09903,21.93596,0.24129,0.2195
6.05988,7.37651,27.61188,9.514,0.185157,1.05
8.20145,7.40859,29.43008,19.15179,0.21163,0.81507
6.06633,7.48497,29.60384,21.99925,0.014845,0.32329
8.26818,7.41198,29.00594,19.03773,0.095455,1.05
7.94764,7.39603,23.36939,19.16801,0.185589,0.44282
7.45429,11.4669,23.26803,21.49191,0.04519,0.53534
7.90573,7.43561,23.20582,9.732,0.129797,0.6933
7.61254,11.52436,23.13731,21.02768,0.21611,0.4384
7.72567,7.45171,30.6493,19.98296,0.095165,0.43637
7.86809,7.42936,30.57519,20.17086,0.035172,0.06727
7.20528,7.23881,29.88625,20.62608,0.037177,0.18481
7.63851,7.372,27.99428,19.78309,0.24129,0.42474
8.25851,11.48635,29.19269,19.84158,0.086841,1.00332
8.22868,11.48543,28.38221,20.83288,0.24129,1.05
6.03779,7.24844,27.58822,21.3652,0.111556,0.43822
8.08739,7.3946,28.39684,10.012,0.117689,1.05
7.81051,7.44387,28.66785,21.17818,0.006668,0.26799
6.03405,7.49163,27.22282,9.997,0.006328,0.42948
6.03386,7.42478,23.51619,19.47075,0.094704,0.44695
8.23932,7.33629,30.32573,20.4494,0.24129,0.40187
7.70258,11.44781,31.21037,21.25082,0.09512,1.05
7.65964,7.27778,23.62245,19.51161,0.095782,1.05
7.40827,11.45226,23.62245,21.71755,0.064954,0.79229
7.4917,7.27264,29.0212,20.88744,0.093313,0.91109
7.33633,7.42378,23.72521,21.55883,0.24129,1.05
7.43318,11.46481,23.7336,20.20463,0.126842,0.66424
6.0233,11.36302,27.16323,10.103,0.095917,0.88235
7.57062,7.45166,30.47441,19.86449,0.095888,1.05
7.23321,7.28914,23.73849,20.63255,0.016816,0.73242
7.84543,7.39624,23.80001,20.74396,0.057658,0.35584
7.23533,11.15189,31.5268,10.009,0.095356,0.90667
7.26445,7.44559,23.85034,21.98378,0.019311,0.05078
7.93506,7.35401,31.47226,19.24213,0.159085,0.43134
6.00779,7.30317,31.4945,19.08751,0.094835,0.87219
7.46259,7.2815,27.9792,10.048,0.044076,0.33686
7.74445,11.12018,29.86521,10.045,0.013339,0.24963
8.21881,11.12357,23.94681,10.086,0.19558,0.26364
7.95693,7.20198,28.1602,21.7589,0.006841,0.0318
7.71784,7.32394,24.04887,10.131,0.24129,0.20233
5.99613,10.9513,24.04468,10.124,0.24129,0.90731
7.33558,7.21089,27.46878,21.89479,0.24129,0.28955
7.54704,11.08203,24.04188,21.71489,0.060535,0.23647
